feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
-1.280160892085974,-1.6458679709554453,0.584385068432745,-0.006507319757295726,-1.3346837916132628,-0.10631854034487485,-0.16929802414412348,-1.9565601887492547,-1.8272217577603802,1.1865116145964485,0.6072432439881776,-1.6730788140859598,0.15463542657951654,2.0482206408183736,1.7963437046809194,-1.2297190769317243,0.6891615557597783,0.7803912362534076,-1.004318740190378,1.4107749234433216,0.44908988099312136,0.4448566765388825,0.6100328835888648,-0.11433053036196401,0.773860208373316,0.14548970615505413,0.6327656060153063,-0.9338932402897456,-1.1385765941325756,0.9083298395956476,-0.6163903480188314,-1.8728504650252522,-3.135289427983919,-1.7797319976693293,-1.0804424622331932,1.0357206752443713,-0.5214707802441453,-0.025419927015011435,-0.3629196257222337,2.2639196057869095,2.3294208115803916,-0.5510795156846726,0.05785500789595872,0.6737480249231895,0.12445178023038422,-0.33945663492091877,3.1353717867314805,-1.4739046431855163,0.24028968923066663,-0.1407084289118797,-2.0639175387983673,-1.253365335926564,1.1704582317634902,-1.5225170405562196,-0.2364092079038811,1.42271233864562,-1.7336512910697843,1.6620934035194104,-0.8809360982483022,-1.47032240097282,-0.1667094520932893,-0.5341939439910565,0.6788250974152279,1.7889677605380108,-0.4275160130166046,1.2943577162082367,-1.7411261666971303,-0.3432529082284406,0.12240807909984944,-0.35916411297403233,1.0690230822830675,1.6649837403060563,0.5769918065804903,0.3009186700574935,-1.0234842521467693,-1.203989922284756,-0.9688279568363412,1.3604897922752488,-1.4254326688721268,0.5801166795326981,-0.7003925249768054,1.2505678442125228,0.3805767662854576,1.9794061657105966,2.720621448334879,0.1861006667237248,-0.8485795439580184,-0.014807449261113614,-0.8333431389691515,-0.5584330249935648,1.2068393479497088,-0.25951467288482716,-0.34089263777523426,1.8563538173357412,-0.4524740895208859,0.6794376095268464,-2.005585168980119,0.29613683537041996,0.8481504517112031,-0.7633074976229526
0.27503087914607977,-0.9818954918811734,1.1740543493680626,0.5524613323274529,-1.7006138604638874,0.7933413570049915,-0.38001966074985116,-0.9215651374086165,0.17345685663804247,-1.62153129904795,-0.3621386069184846,0.5179939784675296,-0.17938220764429746,-0.03674780365932798,1.2704614714939046,1.7864699494532352,2.045675023446367,0.15472410252742516,-0.15862030041004843,-1.2050503102532168,0.07790812806281093,-0.26706598348249044,0.26156709231509256,-2.096815541213219,0.6191473102746027,0.32343131724687385,0.9839522922426973,0.1598586441081592,-1.1916067303529396,0.26464400510289326,1.3586529784217127,1.3088671381114572,-1.332558889287474,0.888460392746047,0.324934157789601,-1.415344008544686,0.6027413726284776,-1.6699722887012152,-0.9791273053988954,-0.9829427459352378,1.1412268741485776,-0.42241718968642117,0.7598106640321275,-0.21020229627183365,-0.5928865610827242,1.4598559767139307,2.043436472610745,0.3897379611258248,-0.3728141879396835,0.9405009336692399,-0.6509557582444431,0.6690829902975243,0.9883624308045782,2.086544890544686,0.5473910240548397,0.677615129481745,1.5003626728736665,-0.5683717506503716,-0.9034187343665464,0.5733178895218789,-0.5447787944217048,1.1914888451450192,0.8310509393444128,-0.549942359185565,0.4640448880015874,-0.16270928792368508,1.1713582896458588,0.9150150538517446,0.6982602951788258,-0.7887569350081952,-0.01652750828426848,-0.5294217974366012,0.36380808789259944,1.1688427048975558,0.08489297859495396,0.24518795875416552,0.8603540817677076,0.6544116493015774,-0.0872299914609023,1.3702382506365816,1.029412149461875,2.1188338504115314,1.802398462262467,-1.9766300488329358,1.3103059589634343,-0.4318448989537205,-1.415406997356656,-0.9324068723991613,-1.7513740388212036,-0.2860489182801825,-1.3160888563282922,0.20307261208990995,0.010326027560907391,-0.7666292653872496,-0.0034390925613349394,0.5289196581717264,-0.38717384261234555,0.35001080435364007,0.40121697527819355,0.9672363880756284
0.5977464952847105,0.9496807298343043,-1.0774110265870358,-0.9852687598008345,0.7129342806515055,-1.4493475104108782,-0.2467177579941501,-0.5578614650625056,2.463228835493017,-0.3588115794292542,-1.630071567808683,0.09192289772500159,0.9085447259071456,0.26378773619044676,-0.7681235912220643,-0.34188054872329243,0.834488779622655,0.5590975894336404,-0.8022638351699407,0.8211558226994076,0.27591470238748517,2.8309868576221575,-1.1714393371739442,-2.2179732093750553,-1.2348050684981935,-1.2166816211026095,-0.12516163364716923,0.17443515529294076,1.440564021349906,0.09410807491478504,1.850250198576174,1.0982261338647854,-1.4944551383614966,-0.6560943295097754,0.34124010526276743,-0.2022915129733867,1.8736537090139185,1.160681139480924,0.3726691002090397,-1.8884798202827453,1.758582197045434,-0.017115857466890472,0.26751684911532986,-1.377195383171681,-0.15106122424883794,0.9348147041233832,-0.43071604459162427,-0.05411609038169814,0.946228481756107,-1.3387570472457226,1.205449813549643,1.412272452654733,-0.9885384842353253,0.9830651442384558,-0.17998805487574365,-0.299692129087458,-1.8843878199951183,-2.1557039586404354,-0.6218832016290071,-0.7255733871177443,0.8046113038708567,0.27828798376918035,-1.1474985554606738,-1.1237898398058108,0.6471721291496301,0.6319444336074624,0.15635108712213147,1.587460417024364,1.609358187441808,0.213355295963148,1.7324163555956587,-1.130314581788794,0.3722517467173161,4.064524315191044,-1.0211148146352618,-1.0798768129240617,0.6179107961533562,-0.8360489218718319,0.39371874582555827,0.40469055190183795,0.8533764801112294,0.09378912745073786,-1.602214460970379,2.0058787782069487,-1.8922499777325337,-0.807914240917506,-0.231347617626785,-1.3715784205458308,0.11815431945514403,-1.0303558325981554,0.061879926667708494,-0.2882714090267966,0.5640187747805183,-1.8945097461573965,1.0447359580683628,-1.1688426494786779,-2.0388944879604374,1.0190954791199462,-0.7775464003523409,0.0313277183839491
1.093103255004031,-0.9139978755138799,-0.9998540970861408,0.23487784400747697,-0.7458745143866222,0.023669517529439625,0.6647473916136158,-1.2845665403631945,1.765950885035298,0.7805291277256982,-0.6672369321827356,0.8961752698418346,-0.769388392878466,-0.581773943448358,-0.5807399020618629,0.1890262069758357,-1.395352122320004,-0.2697634884254399,0.3731882510816753,0.31636981094588146,-0.45222720806440614,1.4793058806378951,-0.7181713444028952,2.5604509051682705,-1.4444464240694443,-0.7604401639749385,0.07671735486360892,1.3071853682440873,0.537237531895943,1.3660483027799935,-0.9461905350793285,-0.2921555430131617,-0.33498051168262033,-0.5828051915400608,1.705165562674571,-1.3599498538776464,1.3600090771045075,-1.431157085352149,-1.678909703483871,0.21889907141779566,0.4836509206413602,1.530541376433456,-1.206176711992187,0.492511976893088,-0.5843510599812386,-0.014557426527358773,1.6227817358764787,1.3653485246205328,0.48403996652102893,-0.5526413825261789,-1.3886790266024949,0.5908201925450265,0.7841823413808617,-1.9323702782373058,-0.2657826775457364,-2.7969021786092343,-5.952344303625498,0.06923102400013034,2.3460701775406685,0.6436669219867266,-1.2931878300648165,0.06534926680337215,0.26945900597484296,0.6820605071468471,-0.19478014583968337,-0.4738095422366863,-0.6443517765224493,0.8877382163500451,-1.1558395072897338,0.11456398048037657,0.8791098379641344,-0.349497235543619,0.0067509815838641815,1.1501127849122361,0.410297483341263,-0.1036132105549043,-0.7598941907230127,-0.724459825691716,0.24692613112998255,1.0704960420094236,-0.04018711767509632,-1.8529171132141795,-0.5138978293305306,0.11632325508451449,-2.830362399728084,-0.28082905060671143,-1.7744174038179459,0.35176076699508574,0.11808013943739122,-0.3081765738579005,-1.1747215314199886,0.37052829896682515,-0.7339372344170347,0.9765455252144857,-0.19832270451385517,0.4538874446463866,-4.356996938315031,1.2801603820501943,0.5325495700720888,0.22534157561333545
-0.30171140222504633,-0.06698035481523094,-0.2984555226791611,-1.0421621814391118,0.2834545180838808,1.9734690794268026,0.8086286786566735,1.5344400591990102,-2.03585452835987,-2.2401286591767433,-0.5240891587978207,-0.6640832642515322,2.0908943797479527,-1.3224407019818725,0.1541956312816153,-0.5259452007141947,-0.3712675465787381,1.0964981149662612,-0.25186227873111666,0.25059444599267483,-0.023079850693491163,0.45320229100621556,-2.237015967993803,-0.14853085101759186,0.6106311603797091,-0.0834356228694103,0.20285563515605456,0.8565628781032617,0.30179502561077737,1.0579377562151786,-0.037677534195371634,0.520260998988699,0.481810712890665,-1.1596050125217168,0.9392779541502607,-1.7609668652811714,0.12376972435941651,-0.7799400408946575,-1.3674636318151223,0.15863133548471903,0.876803425319065,0.5318467205329519,0.6123603953480004,-0.44411691859482594,0.06808595480430393,1.5951295070649227,-1.9924922282936923,0.9765563254123748,0.1571902929878991,1.6726818716453733,-0.03220429084656314,0.8247251532598604,2.77694329308885,0.19810509741760002,-0.5251456341418176,1.1353820318921048,2.7942203558898915,-0.7403364312129702,0.2475105634475005,-0.9107656027370422,-0.03802069845866568,-0.8101129175581387,-1.4319165488443115,-1.4127696744754104,0.3215339854703069,-0.1179339078087325,-0.583861520864544,-1.1073904603684896,-0.09275220984349464,0.46658556722731415,0.30249688327999436,0.9915237242385981,0.16105858759547448,-1.9301683730190318,-0.6521123547469199,-0.7111040787938809,1.3248716936852039,-0.617589314315004,-0.44205447778737117,-0.7383432085134377,-1.679433588756821,2.065023890835697,0.9967295164220001,-0.2867710864987222,2.442814364431065,-0.7796960227838954,1.0885874976245957,-0.054775100340828706,-1.1302808388428613,2.5113688654236026,0.5250322358331577,-0.8190399685423503,-0.23929034795871784,-1.249200853741087,-0.25582170962449075,-1.1543424226371561,-0.09948316411880387,0.4406595201685809,-0.0388058570470838,-0.17765324140423852
-0.8926091054710873,0.3855163347701755,-0.5933209413300982,-0.40422176085423284,1.281897341393024,-0.07933545023742775,0.260657792807767,0.16664047233973614,0.06227557745838451,-1.145466281864656,-1.4926811819999422,-0.6614243025003433,1.737824626734954,-0.31837453204681404,-0.1488537960288873,-1.1210887302617112,0.5919940796400204,-1.0035621050911716,-1.5262408790758815,-1.162072409262142,2.4497428718609955,1.2240736627162425,0.5720491675485517,0.6034206135602885,1.598097230026256,0.8493015094223876,-1.0691255725214235,-0.33783042836818356,0.39564973665750414,-1.0791481417926612,0.4101150629646711,-0.5631979768722615,-2.1947686905864763,0.5280183032857311,0.20445706355078253,0.17153887651849464,-0.5835124146169918,0.3447155031547131,-0.499397367239206,0.5729535928018548,0.21271764765390525,-1.645934941051377,-0.5693159345259229,-1.268334233865291,1.8670149741521056,-0.27337600402702794,0.7059327361881642,1.8065201064421246,-0.6195967837222938,1.0090582338775747,-0.1946280395658317,-0.5892636888492591,0.33819408997433115,-0.5033027996846062,-1.45307687227832,0.21007167168444274,2.992319829903267,-0.20592367564660669,-2.1448902999365234,0.5878835993179982,-0.023698583141218286,1.3207192768445872,0.8068996577338746,-0.6681372748288831,-0.14933175883449507,0.17778102164268555,-0.1154157467113885,-0.4706223415828912,-0.2582937302488351,1.9112016596744208,0.00041389923018441815,1.276459577862128,0.7144226232268126,1.4683364262400076,2.4221686996351908,-0.11176536514405763,-0.6294711360026732,-0.02131229000317529,1.5165199687603403,-0.8008016492174851,1.8723380430537886,-1.9040329141343046,0.34658807548517584,-0.3500537891166406,0.6765638957782789,-0.5401021988024853,-0.5608611273946118,-0.13943853892537328,0.9302540034376863,-0.5095630246859549,1.9539859776230828,1.7498539221917127,2.1394915303202,-0.14123598010771554,-0.9902106953341795,-0.8462115283672742,-2.603821096252469,0.288358542809911,-1.3227071641796617,-0.5480411427227181
-0.6073044977012411,-0.5549578130276113,-0.7251719039007543,-0.018721032287689968,0.2825672978932998,-0.11051091282561215,0.12136604708263218,-1.630378167248389,-0.6999360690055427,0.285483039209151,-0.2931555211710618,-0.9266905542010544,0.1104367050225744,0.8913527804591364,-1.2512964272643436,-1.1576405981473146,0.18689041401462458,1.3240571202359284,1.0596003514685048,-1.5166749568151408,0.23707900247481214,-1.1467289561923932,0.9834125741994522,-0.05649461387883207,0.026488879757935267,1.1457694135646872,1.0947488987798253,-0.38602845457379925,-1.09272631335865,-0.1297433481403616,0.13884864687150336,-3.3686829724838883,-0.055336111174957514,-0.5095722829172817,-0.14186153331936502,0.8235882956292342,0.7457382917029349,-0.32899397042152656,-1.7587862069559301,-0.6761689298636879,0.5302878433458443,-0.8702022755890021,0.6827612272322909,-1.3090719371290152,-1.2665179252284344,-0.07888130754421097,-1.0240842670427042,-0.8388282757202844,-0.46025334727213035,0.8367552866819689,-0.3496262224311497,-0.09056179633501425,1.419614628826487,0.3025023688698557,-1.5059551239490288,0.22037999586264267,5.21144582962108,0.559722991601792,-0.022038570386633666,-1.100667162762931,-0.05341443993076482,1.2747739760439367,-0.44732320297839795,-0.7707039353563331,0.6240862033868018,0.260735412532679,1.5576566219338273,-1.6874896606316272,-0.8665480764981071,-0.3769266591185833,1.2506643064477818,0.48848470198378474,-0.2181169915826545,0.2811522185821935,0.485510990434841,-0.45167253455463,0.7692781718271453,0.34954588948454707,0.21436466371164145,1.2743954662537311,-1.19487343359953,0.39743842681526065,0.956353789744644,1.7472233972897793,0.8779455642329351,0.048594549157402155,-1.359547168198272,0.03423721339011732,-1.0460067407099856,0.3119471271434326,-0.9830656840416689,0.48352168040085436,-0.6468286888692605,0.9257517840685979,0.24319173578516715,-1.7809176831706701,3.0374917182465877,-1.140924163022828,1.6742203428648135,-2.2721157550242994
2.012206383735506,1.5494697168424938,0.8618205789701439,1.228654349420493,1.2068469297742261,0.7461091437613541,0.8143656261111556,-0.9050131987963534,0.7519000421333571,-0.5275954483205102,-0.13067264775065862,-0.5877269226357735,-0.08921793432431341,-1.6270461095996784,-1.9175434697612463,-0.4366029825898115,0.4249343269582475,0.4104403125424805,-0.020680500035658987,0.0582033700111379,1.3177903157144186,-0.5904715028224229,0.1721084015016759,0.6486786584736782,-1.3370277661242425,0.5626738915829215,0.14063767157441112,0.06468527648729024,-1.0514244667122208,-0.5058443962176964,-0.2112437579274216,1.0425568282443642,-2.199302178852528,1.7865436775933972,0.10191610641743196,1.2562372030971813,-1.7244710506296432,-0.8608851104234481,-0.47755119619867165,0.9901023173976936,-0.8663341480261739,-0.47770731437590896,1.3019096421626122,-2.006133172732476,-0.16296419459318567,0.5375488737932327,-0.23500687086929462,-2.0227051541705325,1.721655675057536,1.7033314074085046,0.11668686774729028,0.9791189815662212,0.7429140013700566,-0.1821630243471238,-1.1729564261749965,0.6848878678724608,-2.8865820884448494,1.9160355532735536,0.7649744978424345,1.9343594838343394,-0.7278322327352237,-0.5740063807056784,0.43582165736172973,-0.5538092148443907,-0.3882927142826076,-0.5535142753579877,-1.1863850720359654,2.022214965499869,0.7392919996707864,0.5464406730558721,-1.0021901112956144,0.6680250018814001,1.442651164226491,-5.17198368226173,0.2320340522057764,-0.7250985661717493,-0.17775310580341624,1.1175964164078134,-0.32036560094282024,-1.7717845178351876,-1.3897017175253463,-2.7447611619595946,0.03888734732420432,-2.015795953753764,-2.6113164125669357,0.6296778573133015,0.7935746186544625,-3.7036907035371573,0.044225780790929675,0.1706221062368081,0.5931507680440324,0.03242863253085308,0.18424305735184277,-0.4759980356784194,0.4057891937430622,0.4899508394281645,1.8297754771848367,-1.5975515475171838,1.8569613999210943,0.239591055729278
1.0688838164863974,-0.9004427200958571,0.7804586965948282,1.6497204031407233,0.7436588347415629,0.48044372105252603,-0.15783150606576984,-1.4651866999336882,-0.8832865989458872,-1.344130970117115,-0.4715742633212955,0.23521635218642678,0.6176480665427246,-0.1391365870735171,0.17133385746227786,-1.180652725529804,-0.0647895681135278,0.005110827011712386,0.40259902503712014,1.0489838555204691,-0.1509269977872694,0.8314357261337756,-1.3555083696847734,1.9298582463398468,1.6652360743834151,-1.3024557588654535,0.4892355845518694,-0.5603186555301198,0.5505212899447525,0.8484210371036155,0.33656386779602077,2.5504482295267374,-1.0623566489333716,-0.8023057743661051,-0.4916766926832025,-0.20200540071958006,1.482367198429224,-1.8513132992751156,-0.2944699112259067,1.548113229718211,0.7623710559235704,-0.12801365462080044,0.13360392628396783,-0.6429054219145597,0.07228298243067907,-1.0605524022612245,-3.883254387143166,-0.6145634817690554,-0.011654873978315331,0.1552365315310018,-0.6073171463677896,-0.2991773014387602,0.4353543905524258,-0.5851816077966947,-2.0095869494081446,0.119682203964663,1.871058677827269,0.3585451246674121,-0.7324039536606276,0.8081445322514412,-0.2324892450241345,0.758924821509348,-0.17079370195303945,-0.30155976274793506,0.6875067326214486,-1.3719117848107893,1.3182655424713896,0.23234503864623532,1.6107572437397604,-1.1562483852960892,0.7599052737583386,-0.49243462903847035,0.30363878257875243,0.23643101355543505,0.11745800355835828,0.42122697413297894,-0.6389876190467328,0.21559202513907294,0.36090706373259435,-0.0157416320096982,-1.2039843662680128,-0.6604696112261039,-0.931970296890694,-0.19298651567036468,-3.6668465841842424,-0.6070279821027408,0.559871061659398,-0.2567423270915175,0.07919627848170993,-0.28882785274138295,-0.12295311730229072,0.6210593271337397,-3.0452319484597394,-1.5133501411497832,-0.26370105887160333,-1.4387726347117804,1.0611990028929128,-1.4225987709146117,-1.3283904316426602,0.404068715132083
-0.3143217584170953,1.0976809209192604,-1.3117531762545664,-2.1934535933185138,-0.2596816857480918,1.2890933757057206,-0.6111947381246456,-0.7012569635661005,-1.2596692365122324,1.1598277864823276,-0.7450198387764613,-0.886254953380942,0.3507081548785328,0.15463109382706933,-0.24025744388101802,0.7320793826360071,0.07436289297672669,1.7423490567941495,-0.11950937360379885,-0.4455458988772242,0.26026601465383986,-0.4404587199851196,-0.8750685453385274,2.1449238660522045,0.5392750462402742,1.1692307359627967,-0.060650993772978924,-0.07906018168662758,1.365773559884881,0.20556860363398147,-0.6400193600135039,-0.24978978240371208,-1.321939277833596,0.24709158661228056,0.9915053997759774,-0.8308066337717096,1.3842187047182684,-1.7074382354942605,0.882678190357007,0.6501030493269574,-0.18522615307657092,-0.4962151714256987,0.8216830488134511,1.2219953688338263,-0.7649890146766422,-0.004981533230549155,1.298186094555399,0.46610045353638546,1.4379118138861542,-0.5445509759211506,-0.8630128948674862,-0.020890442587029538,-0.18961248243348264,-1.0765298058933535,0.36680374290564854,-0.8302704474147036,-2.205748977854957,0.37305787252717026,1.0181425331564584,0.8985303838674704,0.5794932592386974,0.19892799076364126,-0.01634161855952531,1.045559492618666,0.0382056792107844,-0.3923582702771261,1.2011523933857042,-1.052379617864808,0.24008221458874088,1.4060403460038549,0.10031253077864412,0.5536851927384183,1.300795663616738,-1.7552186286095934,-0.5527553108620988,-2.5473209047239,-0.5036508715860565,0.14869333914441646,-0.006328133306940172,-0.045922181752973044,0.2755875959579009,-0.7698545693873946,0.9271039775488752,-1.0607961207329142,2.057735535039283,-0.33054956323185325,-0.07857545452389411,-0.13668921908656284,0.7482882330538229,2.5076625945345916,1.8255027830989308,-0.05620794008869452,0.9349155460383018,0.2505285767031655,0.6163919952593652,1.7553560090048252,0.7284489213409626,0.4137141565891426,-0.8734244789741621,0.7831043072532181
